167;;q1;;Has anyone reported a problem about noise?;;urn:uuid:fb08c338-6f5d-4f8a-b023-2fb3052f79b3;;The whole hotel was quite old actually, you can see stain on the floor and in the toilet. This hotel is a typical onsen ryokan that provides only public onsen. There is no bathroom in the room, which means you have to take shower in the public shower next to the indoor onsen pool. Which also means you have to be naked in front of the public. This was the first time for me and my friend. I think it was acceptable (to be naked in front of other ladies), but not everyone can deal with this (include my friend). If you can't accept it, you might need to get some other ryokan that provides private onsen in the room. If you can accept it, please go and have a try, it will be a special experience for you. - The hotel staffs were very good. Though they don't speak English (couldn't really communicate in simple English at all) they tried to explain until we understand. They are friendly and put smile on their face and greet us every time when we saw them in the hotel compound. The onsen were excellent! They exchange the male and female onsen every day so that we can actually enjoy the both onsen. We were there during winter, we really had a great time enjoying the onsen, especially the outdoor one, it's really spectacular!;;Wed Jan 30 00:00:00 EET 2013;;0
168;;q1;;Has anyone reported a problem about noise?;;urn:uuid:8f92bb0a-7cb4-4d7e-ab6d-2be3ca45231d;;nothing to complain. - Very warm and nice service. A traditional Japanese style hotel, makes me feel like home.Hot spring and view is very good. definitely will come back again.;;Mon Aug 29 00:00:00 EEST 2016;;0
169;;q1;;Has anyone reported a problem about noise?;;urn:uuid:3efae55c-66e2-458e-8dda-51ae4cc106ea;;Location is too far from station, no transportation to reach it besides taxi. - Facilities were complete. Staffs were friendly. Room was very comfortable.;;Wed Jul 20 00:00:00 EEST 2016;;0
170;;q1;;Has anyone reported a problem about noise?;;urn:uuid:983e7bf8-0ad7-419c-a9e3-0d9a7eb662ad;;Hard to find anything we didn't like. - Close to restaurants and to the city centre. excellent public transport. Smiling friendly hosts;;Thu Jun 08 00:00:00 EEST 2017;;0
171;;q1;;Has anyone reported a problem about noise?;;urn:uuid:388f8a35-85f3-4020-8e3e-886b37624068;;The room was quite dated, probably from the '80s and could definitely do with a revamp. - Good location and amazing hall, which includes a glass piano and a waterfall, plus amazing chandeliers. Amazing choice of restaurants although unfortunately no sky bar.;;Tue Jan 23 00:00:00 EET 2018;;0
172;;q1;;Has anyone reported a problem about noise?;;urn:uuid:7181b214-0752-46bd-a790-78add5f59244;;The hotel guests need to pay extra for using the pool and gym, but it is not indicated when we make the reservation. The location is very far and inconvenience. The choice of breakfast is limited. - The view from the room is great. The room is spacious and clean.;;Tue Jun 14 00:00:00 EEST 2016;;0
173;;q1;;Has anyone reported a problem about noise?;;urn:uuid:fc96b2f2-5de0-424d-9dbc-2d0adb828847;;The staff is very kind and helpful, but has some difficulties in communications with non-japanese speakers. I couln't find anyone who spoke a decent english. I also couldn't pay with credit card because they didn't seem to know how it worked. - The hotel is modern and clean; the room is larger than the average rooms in Japan, and with all comforts. Toilet and shower are very spacious, and the bed is big and comfortable.;;Tue Sep 26 00:00:00 EEST 2017;;0
174;;q1;;Has anyone reported a problem about noise?;;urn:uuid:792d77fe-7484-49fc-adbb-d430542a68de;;Stolen my phone , i am forgot beside the drink machine. I came back to looking for but i didnt find. I was very sad, had many photos Nara,Osaka, kobe,hiroshima. Im lost my recordtion. You if stolen myCell phoone I pay reward get in touch with me, i will not report. I live another country, i will cant to take other pictures, what did you did. You did wickedness pure, you dont have shame ,conscience ? - very clean , room bigger than hotel ,parking free, have a shopping and. Suppermarket near;;Fri May 26 00:00:00 EEST 2017;;0
175;;q1;;Has anyone reported a problem about noise?;;urn:uuid:3365e186-b305-4196-bdc9-ec6a4d98cb2a;;Everything is excellent. - I like wide room and bathroom.;;Sun Nov 19 00:00:00 EET 2017;;0
176;;q1;;Has anyone reported a problem about noise?;;urn:uuid:d3c6bb53-fbdf-4630-a542-7718fcf5c982;;The price, the food, the room too small and the bathroom is so freaking small. - the recipient who looks like Micheal Jackson are very friendly.;;Thu Jul 07 00:00:00 EEST 2016;;0
177;;q1;;Has anyone reported a problem about noise?;;urn:uuid:c7d0a8fd-8cca-4bd4-8b4b-e687bf9975bf;;Breakfast to improve, it would be nice to have a onsen inside the structure - Very good position near the station and the harbor, very comfortable bed, very big tv in front of the bed;;Sat Jul 29 00:00:00 EEST 2017;;0
178;;q1;;Has anyone reported a problem about noise?;;urn:uuid:0252f884-3bf4-4f08-8b76-3924f5bec4af;;Wish we could have stayed longer. - We decided to go for the traditional Japanese style rooms. Style and appointments were fantastic, but sleeping on floor takes a bit of getting used to. Personalised service from the friendly staff can not be rated highly enough.;;Mon Apr 24 00:00:00 EEST 2017;;0
179;;q1;;Has anyone reported a problem about noise?;;urn:uuid:278fcfaa-7b80-4bf8-a55c-c598e2fa2407;;There was nothing that we did not like. - The staff were amazing and could not have done more to accommodate us. The food was superb, the Kobe beef ..... Mmmmm!;;Tue Apr 05 00:00:00 EEST 2016;;0
180;;q1;;Has anyone reported a problem about noise?;;urn:uuid:5bb2817b-d84d-47a8-94eb-60dd80720b47;;Wish the hotel could reply email sooner...as my old parents arrived to Arima Station, which is very near. But being quite late at night due to a nearby typhoon and I requested some assistance to pick them up but with no luck... - I booked this for our aging parents to see Arima. They said Breakfast included was excellent, especially the last day meal!!! Location is Also good.;;Mon Sep 26 00:00:00 EEST 2016;;0
181;;q1;;Has anyone reported a problem about noise?;;urn:uuid:876dd8ec-d390-45fb-bc71-a0525a3db024;;Average food. Poor value for money - Great onsen, warm service;;Thu Nov 02 00:00:00 EET 2017;;0
182;;q1;;Has anyone reported a problem about noise?;;urn:uuid:33c66149-c3f5-4aab-bb4f-e49f39a5d7af;;the drive lane to the hotel is extremely narrow, and the hot spring closed at 9PM. - N/A;;Sun Aug 06 00:00:00 EEST 2017;;0
183;;q1;;Has anyone reported a problem about noise?;;urn:uuid:9c33ce3b-9daf-45c5-9fd8-376617d868d3;;We went there during the renovation of lobby. A bad smell due to wet painting. - Good location, not far from Sannomiya;;Tue Jan 03 00:00:00 EET 2017;;0
184;;q1;;Has anyone reported a problem about noise?;;urn:uuid:d18815cc-acd3-466c-880f-f0bab3916f50;;Very small space. Not what I had expected. - Staff helpful. Easy check-in/out process.;;Thu Aug 18 00:00:00 EEST 2016;;0
185;;q1;;Has anyone reported a problem about noise?;;urn:uuid:4b831f1f-f576-4a6e-8d0a-7ddc2e268e42;;Check out is very early - 10am. Normally it's 11-12 in Japan. Room is big but very outdated - could use some renovation... - Rooms are big compared to other we have been to in Japan. Staff is very nice, we got a good recommendation for a restaurant from one of the receptionists and he booked us a table for us as well. Great service !;;Fri Aug 04 00:00:00 EEST 2017;;0
186;;q1;;Has anyone reported a problem about noise?;;urn:uuid:df97cc23-664b-43b8-9d14-d70eb25dd9ec;;staff didn't speak english - a convenient place to stay;;Fri Jul 29 00:00:00 EEST 2016;;0
187;;q1;;Has anyone reported a problem about noise?;;urn:uuid:6b58a65e-e407-4a97-82eb-b11531f6dc1c;;Wi-fi signal is poor however this is a common complaint for Japan! Be sure to use the computer in the lobby if you require high-speed. - No isues with this hotel at all. Very friendly staff. Great location especially for a night-owl like myself. Room was clean and decent sized (well, for urban Japan that is!) Would strongly consider staying there again next time I'm in Kobe! I also enjoyed the fact that they had extra tea you could take to your room at the front as I like to start my day with a few cups! Recommended.;;Mon May 12 00:00:00 EEST 2014;;0
188;;q1;;Has anyone reported a problem about noise?;;urn:uuid:573615f6-3d0c-4834-9108-bf91e6932d0f;;Expensive for this location - Staff can help when something wrong.;;Mon Nov 14 00:00:00 EET 2016;;0
189;;q1;;Has anyone reported a problem about noise?;;urn:uuid:a13cc37e-5811-4a3f-8abc-064aeb392860;;the internal onsen is very traditional and seems like a little bit of "makeover" wouldn't hurt. - nicely located in the traditional area; Breakfast very good.;;Sun Feb 02 00:00:00 EET 2014;;0
190;;q1;;Has anyone reported a problem about noise?;;urn:uuid:72a1cd41-e6ee-441a-a8a0-a2a34dfd9c41;;Always want things for less money, and the private onsen suites are not cheap, but I cannot argue it's not value for money. - The staff were very attentive and couldn't do more to help. Spoke very good English and we felt very welcome upon arrival. The hot spring baths were wonderful, and our own private bath was a beautiful addition to the suite. Very private, very peaceful, very happy guests! 10-course Keiseki dinner is stunning and a lovely addition to the stay - though very filling!;;Wed May 11 00:00:00 EEST 2016;;1
191;;q1;;Has anyone reported a problem about noise?;;urn:uuid:6ce9bec1-8ca9-4f14-9628-502d504a35a2;;Unsatisfactory public transport for sightseeing. The suggested City Loop bus was filled to capacity and very slow. - The staff were super-efficient, friendly and welcoming. The room was clean and quiet with a view over the harbour. A handy shuttle bus service was available for transport to and from Shin-Kobe station. We made two separate stop-overs at this hotel and were very happy with that decision.;;Mon Apr 17 00:00:00 EEST 2017;;1
192;;q1;;Has anyone reported a problem about noise?;;urn:uuid:317b85f8-de5d-4a47-867e-245e161a493c;;Blanket was bad - too synthetic (to hot to sleep while hugging each other) and not big enough for two people (since you can't hug each other).. Breakfast was specific... Super spicy donut. Small and not worth money we payed for it... And to find location you are better to know Kobe :) very close to the bus stop, but takes some minutes to get there from the station. :) But still - very good place for money we payed. We couldn't find anything better for sure! - Awesome room for reasonable money - huge bed, huge TV, huge bath - amazing place to stay for 1 night.;;Mon Dec 26 00:00:00 EET 2016;;0
193;;q1;;Has anyone reported a problem about noise?;;urn:uuid:adb37cca-eae7-4632-bc67-cc26075650db;;Do not have enough resource to prepare dinner for guests - Room is very clean, large space, service is good, breakfast is nice;;Thu May 08 00:00:00 EEST 2014;;0
194;;q1;;Has anyone reported a problem about noise?;;urn:uuid:70f41814-8566-44f8-a43d-4c00a6ceacbd;;Nothing! - Low price, buffet breakfast, internet line in room, room bath and big bath bathing options, internet reservation.;;Sun Oct 13 00:00:00 EEST 2013;;0
195;;q1;;Has anyone reported a problem about noise?;;urn:uuid:e6483e9c-5ed5-4a1d-b206-ee1bacc5ef06;;Bathroom was narrow & there was some bad smell - Everything was good, except below point.;;Mon Jan 07 00:00:00 EET 2013;;0
196;;q1;;Has anyone reported a problem about noise?;;urn:uuid:37667442-4883-48e9-bf65-4ce41bfa3c71;;There's seem no English speaking staff at midnight when we need help, the wifi is not working thus we had our first night without internet in Japan, aircon is supplying hot air and made our room hot even though in rainy day, not sure is we don't know how to use it or it was spoilt, we had to open balcony door to make our room cooler. - The futon is so comfortable that it exceed our expectation, the pillow is made of high quality and we had wonderful sleep. Food was fantastic and gorgeous, it just blew us away when we see the presentation and quality. Onsen is great with outdoor section, staff is friendly.;;Sun Oct 22 00:00:00 EEST 2017;;0
197;;q1;;Has anyone reported a problem about noise?;;urn:uuid:350f4dbb-384d-4d9a-96d5-90e87adcedce;;Room was a bit dark - Staff at this Hotel are excellent, good gym facilities and the buffet breakfast was very good. Room size for Japan is very spacious. We will stay here again.;;Thu Aug 11 00:00:00 EEST 2016;;0
198;;q1;;Has anyone reported a problem about noise?;;urn:uuid:1b778b2d-b0dd-4a95-8f9f-ba3744e988bf;;- There was NO tooth brush available in the room. I had to ask for it at the reception in the mid night, though the staff was polite when I asked. - The location of the reception (in the first floor) was not very easy to be found when I arrived. - The wireless internet connection was not secured (but one can use wired one for faster speed with good security). - The breakfast could be more improved (rather small portion). - + The fee lounge was open until 24:00 with free soft drinks including coffee and tea. The room had sufficient capacity and space with good light for work. It was a good decision to stay at this hotel for my business trip this time. For this, I like to stay there for another occasion. + The location of the hotel was within 150 meter from the JR Motomachi Station (almost central area of Kobe). + The hotel was rather new and clean (probably remains so for a few more years). I found out the modern facility in the room to be very practical. The functional door in the room was great.;;Tue May 23 00:00:00 EEST 2017;;0
199;;q1;;Has anyone reported a problem about noise?;;urn:uuid:92a324da-e098-4364-a8a6-51ee75692aa2;;Room was a bit small. - The hotel had a coffee shop/breakfast room which was very convenient as it was not near other similar shops. Staff were helpful and friendly. Price was good value.;;Sun Jun 04 00:00:00 EEST 2017;;0
200;;q1;;Has anyone reported a problem about noise?;;urn:uuid:e80752c6-d38c-446a-9067-a446ab5feed5;;Small room but it's common in Japan. - Good location, convenient store & supermarket, department store nearby, yet quiet at night;;Thu Jul 14 00:00:00 EEST 2016;;1
201;;q1;;Has anyone reported a problem about noise?;;urn:uuid:5f8efcc9-5067-445c-aabe-bd09009b4b0b;;Internet service is faire - Budget-friendly Close to Conference Center;;Mon Jul 15 00:00:00 EEST 2013;;0
202;;q1;;Has anyone reported a problem about noise?;;urn:uuid:e0663d7b-f70f-4aea-a02b-8313567eb6b2;;Location - Food;;Sun Mar 13 00:00:00 EET 2016;;0
203;;q1;;Has anyone reported a problem about noise?;;urn:uuid:67dd9efe-5ec6-406a-b1e2-399674ae7880;;Their onsen is good but only one is available for the cheaper rooms. - Traditional ancient atmosphere, one of the best in area. They can arrange taxi service to n fro sannomiya at reasonable price, which is very convenient.;;Wed Dec 13 00:00:00 EET 2017;;0
204;;q1;;Has anyone reported a problem about noise?;;urn:uuid:1814e7c5-6e17-4fa7-96ee-2c3ae658e444;;The smoking room smoke blows into to common space which is unpleasant and unhealthy. People should go outside to smoke. - clean and inexpensive, capsules are big enough for a comfortable sleep even for taller western people like me.;;Mon Mar 18 00:00:00 EET 2013;;0
205;;q1;;Has anyone reported a problem about noise?;;urn:uuid:93bfa8f8-0c2f-4c87-9f8b-c4eaf296a841;;I had a negative experience at the Ryokan. The bathrooms are shared and so as I was leaving a stall, another Japanese guest took her purse into the stall as I used the sink. I returned to my room and shortly thereafter I was being requested by staff and the guest to return her purse. I showed them the stall and they found the purse there. It was an extremely upsetting incident for me as I felt targeted for being a foreigner and communication was already difficult given the staff did not speak English. Given the high price that I was paying for my lodging, I was rather shocked we were not given something complimentary for the accusation, especially since no staff member had checked the stall before coming to accuse me. I did not enjoy my stay and I feel that was extremely unfortunate as that was the last place I stayed while in Japan. I felt very unwelcome. - I enjoyed the hot spring component of the Arima Ryokan. I cannot comment on the breakfast as we ate elsewhere.;;Wed Aug 23 00:00:00 EEST 2017;;0
206;;q1;;Has anyone reported a problem about noise?;;urn:uuid:8b31a7fb-67a0-4459-a8a0-14ae18cdbbee;;Rooms are too small Position is okay but not great - Comfortable bed;;Fri Aug 18 00:00:00 EEST 2017;;0
207;;q1;;Has anyone reported a problem about noise?;;urn:uuid:469b6e62-d339-421b-af50-27e0e9004e2d;;The internet was really slow and the hotel is quite old. The furnishings looked a bit tired. No microwaves freely available, and nowhere really to eat except for the restaurant on site. There was a good amount of parking but it is right behind the building, meaning that there is a fair distance to walk with your luggage, including walking right past one of the hotel's old abandoned buildings. - Very unique location, near the top of Mount Rokko, which meant there were great views of Kobe from the rooftop observatory. The room was large and well furnished, with a good sized bathroom. Staff were friendly and kindly microwaved some dishes for us. The hotel is of a style that it feels a bit like being on the set for The Shining.;;Fri Oct 13 00:00:00 EEST 2017;;0
208;;q1;;Has anyone reported a problem about noise?;;urn:uuid:fdd40047-22a1-4893-8d1a-cbef25d4838b;;Breakfast was better for the first time.. weekends are expensive - On Weekdays it's really cheap, feels like home;;Tue Mar 08 00:00:00 EET 2016;;0
209;;q1;;Has anyone reported a problem about noise?;;urn:uuid:f09558fa-aa56-41b1-a902-95f4d75c4051;;Smell of the food on walking corridors. Onsen were not as big as we are in onsen town . Food was average. Hotel is uphill ,old people must know about this . - Good staffs . Hotel stays on the hill ,hard to find in the first time. Luckily not far from town center .provide a shuttle service to interesting places nearby which is superb compliment. Food was average. Room was big enough . Lady who served our meal was so polite and kept the desserts in the fridge for us cause we were so full in the evening. Staff who explained us about the facilities speak very good English and provided us about information of autumn leaves spots and compliment the shuttle ride. They took us to see light up autumn leaves near by and took us back to the hotel. In morning they took us to old temple ,fantastic place!! Unfortunately we needed to walk back cause they were so busy in the morning time . Thanks for the help;;Fri Dec 16 00:00:00 EET 2016;;0
210;;q1;;Has anyone reported a problem about noise?;;urn:uuid:da28ff6a-5f0c-4305-a667-5b5fc82648bc;;An only an big minus, no one speaks English. For example, no one will translate for u how washing machine works. - Everything was good! Cozy nice hotel in a quiet area, with, at the same time, brilliant location.;;Wed Jul 02 00:00:00 EEST 2014;;1
211;;q1;;Has anyone reported a problem about noise?;;urn:uuid:762afe72-2a19-4e7c-9432-899727c9cd9b;;Unfortunately is not a place for tattooed people like us since the hot springs and massage spa area do not allow access do to cultural issues. - The rooms decor, and personal care products are amazing. The bay view is also a privilege. Massage service at room were great.;;Fri Jun 24 00:00:00 EEST 2016;;0
212;;q1;;Has anyone reported a problem about noise?;;urn:uuid:d0a2ddfb-f734-48c6-9f73-afad03b33430;;No - Great place like home;;Sat May 13 00:00:00 EEST 2017;;0
213;;q1;;Has anyone reported a problem about noise?;;urn:uuid:2060f115-d513-40d9-b745-36d4bf163c2c;;Service was slow, staff not as friendly as other hotels we stayed at during our trip. A lot of staff's English was poor. In sky lounge we had pre-dinner cocktails. Couldn't have another as basically ignored at the bar. Bar staff member paid more attention to serving drinks to the tables. - comfortable hotel;;Sat Mar 11 00:00:00 EET 2017;;0
214;;q1;;Has anyone reported a problem about noise?;;urn:uuid:5a838e9e-3cb8-40f7-b0d1-692e547344c7;;- Nothing - - Great hotel extremely close by Sannomiya Station - Comfy beds - Get all your bathroom stuff - Friendly staff;;Wed Dec 20 00:00:00 EET 2017;;0
215;;q1;;Has anyone reported a problem about noise?;;urn:uuid:f0166df4-932a-42f8-ab6d-a55e818e052b;;We didn't have bath towel in our room. - They provided a traditional Japanese dress that we didn't expect, and the food was really good. The view and the hot spring was also nice.;;Sun Sep 29 00:00:00 EEST 2013;;0
216;;q1;;Has anyone reported a problem about noise?;;urn:uuid:f52723d1-7b7e-4566-980d-af097def1932;;Nothing - This is a very good hotel that suits for the price we paid. The hotel is very clean even in the smoking room that is no smell anymore. The universal design is very well such as an elevator is support for disabled and old. The room technology shows your attention in detail such as room lighting remote control that you can adjust the light to warm or white tone. The location of this hotel is good to travel with train you don't have to use taxi anymore, but if you want to use the taxi on road in front of the hotel you can find it easy. Opposite the hotel have many restaurants, convenient store and 24 hr. restaurant.;;Mon Jan 01 00:00:00 EET 2018;;0
217;;q1;;Has anyone reported a problem about noise?;;urn:uuid:d0aa934b-509e-404c-98cd-08237afca2cb;;The Port Island has a reputation for being "deserted". It does feel quite empty in the area. - The hotel was in a convenient location for our purposes (on the Port island) and the Port Train line ran frequently into Kobe center, letting us easily get out to explore.;;Thu Jul 11 00:00:00 EEST 2013;;1
218;;q1;;Has anyone reported a problem about noise?;;urn:uuid:59d3f450-1743-441a-b822-7fec6c2bd4b6;;Smell of smoke - Dona's very warm;;Thu Feb 23 00:00:00 EET 2017;;0
219;;q1;;Has anyone reported a problem about noise?;;urn:uuid:b9b60c94-b35f-4126-956a-c46d1c5e4431;;Nothing! - Good location; just a short distance away from shopping and eating places. A simple and nice hotel. Free coffee but didnt have a chance to sample it.;;Sun Nov 26 00:00:00 EET 2017;;0
220;;q1;;Has anyone reported a problem about noise?;;urn:uuid:3386322b-3649-4db9-a231-d87fd66a9a32;;As an international visitor one would expect at least a few English language TV channels. There were none. When I complained they installed CNN on my TV. However, the CNN was dubbed in Japanese. So I muted the sound and watched the captions. This is just not good enough for a such a fabulous property. - The location was well suited. The room,bath room, staff and views were fabulous.;;Sun Nov 06 00:00:00 EET 2016;;0
221;;q1;;Has anyone reported a problem about noise?;;urn:uuid:a4854051-0c7c-40ca-a7a1-03862dd863a9;;Room was very noisy during the night. The main road is just too close to the facility! - N/A;;Wed Apr 05 00:00:00 EEST 2017;;1
222;;q1;;Has anyone reported a problem about noise?;;urn:uuid:eb8437a0-c3a8-4bd1-83d4-7336a8fa5414;;The service hours were 3-11pm when you needed to make a complaint in how morning but you need to leave your hostel to do other stuff. I believe the lower rooms were private bath which I booked but because it is a old building, when people are walking up stairs you can hear and makes you really uncomfortable and not being able to sleep especially getting woken up at 4am everyday. For the price is great but honestly for a good holiday I wouldn't stay there and missing out on my proper sleep. Also the walls are very thin so you can hear what people talk. Not good at all. Shower is wither too hot or too cold and because the windows are never opened. The room is starting to smell like mould. - It was close to a few stations to get you to the main cities;;Wed Apr 19 00:00:00 EEST 2017;;1
223;;q1;;Has anyone reported a problem about noise?;;urn:uuid:f6cd1725-1340-4e82-aa99-d6f4e7fa23e5;;Bad wifi connection. Often disconnected, (3times) a day. - Accommodating staffs;;Wed Nov 01 00:00:00 EET 2017;;0
224;;q1;;Has anyone reported a problem about noise?;;urn:uuid:46ff2c7b-8c1e-44d6-9f0d-d9c6719dd711;;Extra Nights cost me 30% more what a Ripoff , never again stay here - Close to my Appointments;;Sun May 14 00:00:00 EEST 2017;;0
225;;q1;;Has anyone reported a problem about noise?;;urn:uuid:d73a656c-7cd7-4de9-b10d-c793b58264cb;;far from metro?avoid 4th floor - clean spacious luxury room and facility?great view;;Tue Apr 11 00:00:00 EEST 2017;;0
226;;q1;;Has anyone reported a problem about noise?;;urn:uuid:05dea198-56e2-4478-8e38-4745fe453298;;Needed to pay to use facilities such as the gym and pool. - Excellent location for the International Exhibition Hall. Staff were very helpful. The gym and pool were top class. The free shuttle bus service is very convenient for getting to Sanomiya and Shin Kobe.;;Sat Oct 01 00:00:00 EEST 2016;;0
227;;q1;;Has anyone reported a problem about noise?;;urn:uuid:2689abb5-c6a7-4448-be1d-11463f9876c2;;the room was so hot but couldn't open the window as it was so noisy, lots of drunken people shouting. - the location is good and the staff was very helpful, good breakfast.;;Mon Jul 17 00:00:00 EEST 2017;;1
228;;q1;;Has anyone reported a problem about noise?;;urn:uuid:16451907-be60-4cd7-bc32-676bcfedee88;;Not close to the part of the city with touristic attractions, restaurants, bars... But 4 stations in train. - The japanese style room. The cleanliness of the room. The competitive price.;;Sun Aug 27 00:00:00 EEST 2017;;0
229;;q1;;Has anyone reported a problem about noise?;;urn:uuid:bbedd035-7db3-4b5f-a72d-417b15c4f300;;Adding breakfast as option in booking. - N/A;;Wed Apr 13 00:00:00 EEST 2016;;0
230;;q1;;Has anyone reported a problem about noise?;;urn:uuid:9b4a5a46-2ccf-435e-a630-3d3ffd675d1b;;The reception and restaurant areas were really small. The elevator and carpets along the whole way needs cleanup and replacement. The breakfast choices were limited (but then again the cost is really cheap). - Very close to Hyougo JR Station (just a 5-minute walk) and one a subway station (which i didn't get a chance to use). The room was quite nice and had an extremely nice view of the nearby city line. Their wide glass window encompasses the whole width of the wall which made the view at night from your bed really something to feel good about. There were also a number of 24-hour convenience stores nearby and (just a few minutes walk to) 24-hour ramen houses and restaurants. Also this is one of the more budget-friendly hotels in Kobe.;;Thu Oct 03 00:00:00 EEST 2013;;0
231;;q1;;Has anyone reported a problem about noise?;;urn:uuid:6dc9e559-9604-4a51-8ebd-bffdffcdb52e;;Nothing to dislike. - Well located, convenient for station and sightseeing. Japanese style breakfast excellent. Staff super. A very good hotel.;;Sun Apr 10 00:00:00 EEST 2016;;0
232;;q1;;Has anyone reported a problem about noise?;;urn:uuid:24dc57fd-ce79-48be-8a3b-8752920728de;;Smelled bad like cold cigarette in the room although it was a non smoking room. There was a stain on the bed sheet. - Really nice And helpfull staff.;;Tue Aug 30 00:00:00 EEST 2016;;0
233;;q1;;Has anyone reported a problem about noise?;;urn:uuid:94755ae9-cb30-4f32-87d7-3040f30b23eb;;Not so much space in our room Not well insulated so that we had to activate the heating system at night A bit noisy due to the fact we had the room nearest the reception and it is not well soundproofed - We loved : - the kaiseki dinner: the food was excellent, refined and tasty - the onsen in the "sister" hotel (Hotel Goshobo) where we could go for free as guests of Hanakoyado hotel - the staff members who were kind and very polite - the atmosphere of the ryokan even though we had not so much space in our room;;Sun Apr 17 00:00:00 EEST 2016;;1
234;;q1;;Has anyone reported a problem about noise?;;urn:uuid:7f153da0-da8f-4592-8933-872997601adf;;Room is little bit old especially the carpet and bathroom. - Easy to access and very convenience to use parking lot at the hotel. Value for money!;;Tue Dec 05 00:00:00 EET 2017;;0
235;;q1;;Has anyone reported a problem about noise?;;urn:uuid:88666cd0-66f9-4760-9b4d-997e8136bae8;;The air conditioning in bedroom didn't work which made it very uncomfortable To sleep. - I liked the Foyer and lounge area, also the convience of the Shuttle bus ? The toiletries I.e. Shampoo, body soap and hair treatment were lovely. The staff were very polite and helpful.;;Tue May 23 00:00:00 EEST 2017;;0
236;;q1;;Has anyone reported a problem about noise?;;urn:uuid:9502db7a-31ac-466d-b80a-923b55377329;;We stayed five nights, and despite asking to do not so, the room rate was charged up front. Staff's english was not sufficient (common in Japan), loads of bus tourists, among them many reckless and ill-mannered, cost me some night sleep. - Wonderful view from wooden deck balcony on Kobe and its harbor front. Comfy bed, very clean. Friendly staff. Well located for both sightseeing and shopping.;;Mon May 01 00:00:00 EEST 2017;;1
237;;q1;;Has anyone reported a problem about noise?;;urn:uuid:c902a47d-01b2-4742-9607-eedb310b14d7;;Not up to expectations. Will not book it again. - Breakfast is well prepared.;;Sat Dec 03 00:00:00 EET 2016;;0
238;;q1;;Has anyone reported a problem about noise?;;urn:uuid:892e38a6-c07f-4526-9e3e-ee30bd687c1b;;Didn't know how to use any of the controls in the Capsule, lights, clock etc.. All in Japanese. No worries I just used my iPhone anyway for my alarm. They need to provide a English guide on how to use the controls. - First time to stay in a Capsule Hotel! For me it was U.S. $25 for one night, perfect for what I needed. I arrived in Sannomiya around 8 PM, so just needed some place to sleep for the night. This place was very close to the center of town and to the Subway Train system, 5 minute walk. Oh did I mention there are more than a handful of Kobe Beef places to eat...;;Sun Feb 28 00:00:00 EET 2016;;0
239;;q1;;Has anyone reported a problem about noise?;;urn:uuid:a7e0170f-57f6-4e09-a5a9-ea8eefdff004;;The swimming bath was over priced and nothing special. Perhaps I should have used the money to go to their spa instead. - The room was the biggest I stayed in in Japan, but the price was reflective of that. There was a hotel bus from the stations to the hotel and back every 20 minutes which was very useful and a Family Mart located inside the hotel grounds.;;Wed Apr 19 00:00:00 EEST 2017;;0
240;;q1;;Has anyone reported a problem about noise?;;urn:uuid:0ecbef66-634c-45c5-9442-73f5ea961b06;;Breakfast it�s not bad but could be better - Biggest hotel room I had during my travel in Japan. Perfectly located, close to Sannomiya area where it�s plenty of restaurants and pubs.;;Sun Jan 07 00:00:00 EET 2018;;0
241;;q1;;Has anyone reported a problem about noise?;;urn:uuid:9ea1b439-253b-40ad-9546-2a465d4c82e8;;No - Very good location and excellent service. Staff are friendly.;;Wed Jul 24 00:00:00 EEST 2013;;0
242;;q1;;Has anyone reported a problem about noise?;;urn:uuid:4fd8de97-c59f-472a-8613-b133fb56cf64;;Only USB charger in the room. electrical outlet would be nice. - Overall facility is good. brand new, and clean;;Sun Jun 11 00:00:00 EEST 2017;;0
243;;q1;;Has anyone reported a problem about noise?;;urn:uuid:cfdcfe19-17c3-43e1-ac38-e2ce6731a125;;Air conditioning not working properly so resulted in needing window opening (had to be done by hotel staff) on a number of occasions due to changeable weather - Location - couldn't get a room in Osaka or Kyoto (blossom season) but it didn't matter! Near enough to both via bullet train and we would have missed Kobe otherwise (which is a hidden gem in my opinion);;Wed May 04 00:00:00 EEST 2016;;0
244;;q1;;Has anyone reported a problem about noise?;;urn:uuid:2690df7a-89b6-4a23-a1bd-cccbb6226145;;Small room. Location is a bit a a distance from the Shinkansen station. Also a bit of a walk to other sites in Kobe - N/A;;Tue Jun 03 00:00:00 EEST 2014;;0
245;;q1;;Has anyone reported a problem about noise?;;urn:uuid:6979bdf3-afbd-4119-b21e-43049fdb1457;;Choice of International breakfast other than all Japanese meals - Pictures of the property and food shown on website look much better than we actually experienced. Manners and language of counter staff need to be improved.;;Fri Nov 03 00:00:00 EET 2017;;0
246;;q1;;Has anyone reported a problem about noise?;;urn:uuid:a1ddc9bb-4631-49d9-9ddd-d55816ea8839;;one thing that surprised me was that there was no bath tub at the twin room, only a shower box - I liked the hotel, and wished to stay a bit longer;;Thu Oct 05 00:00:00 EEST 2017;;0
247;;q1;;Has anyone reported a problem about noise?;;urn:uuid:ae35bdb3-8bb1-47fd-8d3d-682995f7698f;;a little far from SHINCOBE station. - clean , tidy, and interesting, good for couples;;Thu Mar 27 00:00:00 EET 2014;;0
